AVG	STDV	MIN	MAX	GRAPH	V	E	DT
0.00242	0.00003	0.00234	0.00247	   Digraph	050	282	       bin	
0.00157	0.00005	0.00152	0.00166	   Digraph	050	282	       vec	
0.00218	0.00008	0.00210	0.00263	   Digraph	050	283	      fibo	
0.00237	0.00003	0.00228	0.00242	   Digraph	050	283	       bin	
0.00154	0.00007	0.00148	0.00197	   Digraph	050	283	       vec	
0.00221	0.00006	0.00214	0.00252	   Digraph	050	284	      fibo	
0.00249	0.00002	0.00241	0.00252	   Digraph	050	284	       bin	
0.00159	0.00006	0.00153	0.00168	   Digraph	050	284	       vec	
0.00218	0.00006	0.00210	0.00256	   Digraph	050	285	      fibo	
0.00242	0.00002	0.00237	0.00246	   Digraph	050	285	       bin	
0.00158	0.00006	0.00151	0.00168	   Digraph	050	285	       vec	
0.00220	0.00021	0.00210	0.00415	   Digraph	050	286	      fibo	
0.00239	0.00002	0.00231	0.00243	   Digraph	050	286	       bin	
0.00157	0.00006	0.00151	0.00166	   Digraph	050	286	       vec	
0.00219	0.00036	0.00208	0.00519	   Digraph	050	287	      fibo	
0.00245	0.00002	0.00237	0.00249	   Digraph	050	287	       bin	
0.00155	0.00005	0.00150	0.00167	   Digraph	050	287	       vec	
0.00225	0.00023	0.00216	0.00447	   Digraph	050	288	      fibo	
0.00242	0.00002	0.00234	0.00253	   Digraph	050	288	       bin	
0.00157	0.00005	0.00151	0.00167	   Digraph	050	288	       vec	
0.00217	0.00022	0.00207	0.00431	   Digraph	050	289	      fibo	
0.00233	0.00002	0.00227	0.00237	   Digraph	050	289	       bin	
0.00157	0.00005	0.00151	0.00168	   Digraph	050	289	       vec	
0.00220	0.00022	0.00209	0.00428	   Digraph	050	290	      fibo	
0.00238	0.00002	0.00231	0.00242	   Digraph	050	290	       bin	
0.00155	0.00005	0.00149	0.00166	   Digraph	050	290	       vec	
0.00216	0.00022	0.00206	0.00422	   Digraph	050	291	      fibo	
0.00234	0.00002	0.00226	0.00237	   Digraph	050	291	       bin	
0.00156	0.00006	0.00149	0.00169	   Digraph	050	291	       vec	
0.00217	0.00021	0.00208	0.00419	   Digraph	050	292	      fibo	
0.00230	0.00002	0.00221	0.00234	   Digraph	050	292	       bin	
0.00153	0.00006	0.00147	0.00164	   Digraph	050	292	       vec	
0.00223	0.00021	0.00214	0.00424	   Digraph	050	293	      fibo	
0.00237	0.00002	0.00230	0.00241	   Digraph	050	293	       bin	
0.00157	0.00005	0.00151	0.00167	   Digraph	050	293	       vec	
0.00218	0.00021	0.00208	0.00422	   Digraph	050	294	      fibo	
0.00241	0.00002	0.00233	0.00246	   Digraph	050	294	       bin	
0.00156	0.00005	0.00151	0.00166	   Digraph	050	294	       vec	
0.00231	0.00022	0.00220	0.00442	   Digraph	050	295	      fibo	
0.00254	0.00003	0.00248	0.00266	   Digraph	050	295	       bin	
0.00161	0.00007	0.00154	0.00200	   Digraph	050	295	       vec	
0.00220	0.00022	0.00209	0.00432	   Digraph	050	296	      fibo	
0.00232	0.00005	0.00223	0.00269	   Digraph	050	296	       bin	
0.00156	0.00006	0.00149	0.00179	   Digraph	050	296	       vec	
0.00215	0.00006	0.00208	0.00240	   Digraph	050	297	      fibo	
0.00243	0.00020	0.00232	0.00444	   Digraph	050	297	       bin	
0.00158	0.00006	0.00152	0.00171	   Digraph	050	297	       vec	
0.00221	0.00008	0.00214	0.00274	   Digraph	050	298	      fibo	
0.00246	0.00021	0.00236	0.00449	   Digraph	050	298	       bin	
0.00158	0.00006	0.00153	0.00170	   Digraph	050	298	       vec	
0.00223	0.00006	0.00218	0.00260	   Digraph	050	299	      fibo	
0.00250	0.00021	0.00239	0.00458	   Digraph	050	299	       bin	
0.00159	0.00006	0.00152	0.00169	   Digraph	050	299	       vec	
0.00221	0.00007	0.00213	0.00260	   Digraph	050	300	      fibo	
0.00250	0.00021	0.00239	0.00456	   Digraph	050	300	       bin	
0.00157	0.00006	0.00152	0.00168	   Digraph	050	300	       vec	
0.00217	0.00006	0.00209	0.00241	   Digraph	050	301	      fibo	
0.00249	0.00021	0.00238	0.00454	   Digraph	050	301	       bin	
0.00157	0.00006	0.00151	0.00168	   Digraph	050	301	       vec	
0.00222	0.00006	0.00214	0.00258	   Digraph	050	302	      fibo	
0.00248	0.00021	0.00237	0.00453	   Digraph	050	302	       bin	
0.00160	0.00006	0.00153	0.00170	   Digraph	050	302	       vec	
0.00226	0.00008	0.00216	0.00283	   Digraph	050	303	      fibo	
0.00248	0.00021	0.00238	0.00457	   Digraph	050	303	       bin	
0.00158	0.00006	0.00151	0.00168	   Digraph	050	303	       vec	
0.00223	0.00006	0.00214	0.00252	   Digraph	050	304	      fibo	
0.00245	0.00022	0.00237	0.00460	   Digraph	050	304	       bin	
0.00159	0.00006	0.00153	0.00169	   Digraph	050	304	       vec	
0.00220	0.00015	0.00209	0.00302	   Digraph	050	305	      fibo	
0.00246	0.00024	0.00232	0.00456	   Digraph	050	305	       bin	
0.00159	0.00007	0.00151	0.00190	   Digraph	050	305	       vec	
0.00225	0.00009	0.00216	0.00279	   Digraph	050	306	      fibo	
0.00246	0.00022	0.00235	0.00462	   Digraph	050	306	       bin	
0.00157	0.00006	0.00151	0.00169	   Digraph	050	306	       vec	
0.00222	0.00006	0.00215	0.00255	   Digraph	050	307	      fibo	
0.00240	0.00022	0.00229	0.00446	   Digraph	050	307	       bin	
0.00157	0.00006	0.00151	0.00169	   Digraph	050	307	       vec	
0.00220	0.00007	0.00211	0.00250	   Digraph	050	308	      fibo	
0.00245	0.00023	0.00232	0.00451	   Digraph	050	308	       bin	
0.00158	0.00007	0.00151	0.00178	   Digraph	050	308	       vec	
0.00224	0.00007	0.00216	0.00261	   Digraph	050	309	      fibo	
0.00243	0.00002	0.00237	0.00253	   Digraph	050	309	       bin	
0.00159	0.00009	0.00152	0.00202	   Digraph	050	309	       vec	
0.00221	0.00007	0.00213	0.00251	   Digraph	050	310	      fibo	
0.00241	0.00003	0.00235	0.00245	   Digraph	050	310	       bin	
0.00158	0.00021	0.00151	0.00363	   Digraph	050	310	       vec	
0.00232	0.00012	0.00224	0.00340	   Digraph	050	311	      fibo	
0.00251	0.00002	0.00243	0.00255	   Digraph	050	311	       bin	
0.00188	0.00323	0.00154	0.03398	   Digraph	050	311	       vec	
0.00215	0.00005	0.00212	0.00243	   Digraph	050	312	      fibo	
0.00245	0.00003	0.00243	0.00261	   Digraph	050	312	       bin	
0.00159	0.00022	0.00153	0.00378	   Digraph	050	312	       vec	
0.00215	0.00005	0.00208	0.00233	   Digraph	050	313	      fibo	
0.00236	0.00009	0.00227	0.00310	   Digraph	050	313	       bin	
0.00160	0.00022	0.00151	0.00372	   Digraph	050	313	       vec	
0.00216	0.00005	0.00209	0.00237	   Digraph	050	314	      fibo	
0.00242	0.00002	0.00234	0.00246	   Digraph	050	314	       bin	
0.00160	0.00022	0.00152	0.00367	   Digraph	050	314	       vec	
0.00222	0.00006	0.00213	0.00245	   Digraph	050	315	      fibo	
0.00242	0.00008	0.00232	0.00282	   Digraph	050	315	       bin	
0.00158	0.00006	0.00152	0.00186	   Digraph	050	315	       vec	
0.00223	0.00020	0.00212	0.00416	   Digraph	050	316	      fibo	
0.00250	0.00022	0.00240	0.00454	   Digraph	050	316	       bin	
0.00159	0.00007	0.00153	0.00199	   Digraph	050	316	       vec	
0.00224	0.00005	0.00217	0.00247	   Digraph	050	317	      fibo	
0.00240	0.00021	0.00230	0.00450	   Digraph	050	317	       bin	
0.00158	0.00006	0.00152	0.00169	   Digraph	050	317	       vec	
0.00217	0.00007	0.00210	0.00266	   Digraph	050	318	      fibo	
0.00244	0.00022	0.00232	0.00451	   Digraph	050	318	       bin	
0.00160	0.00009	0.00153	0.00205	   Digraph	050	318	       vec	
0.00221	0.00007	0.00212	0.00267	   Digraph	050	319	      fibo	
0.00240	0.00022	0.00227	0.00445	   Digraph	050	319	       bin	
0.00158	0.00008	0.00152	0.00200	   Digraph	050	319	       vec	
0.00218	0.00007	0.00210	0.00248	   Digraph	050	320	      fibo	
0.00245	0.00021	0.00234	0.00450	   Digraph	050	320	       bin	
0.00160	0.00006	0.00153	0.00170	   Digraph	050	320	       vec	
0.00224	0.00006	0.00215	0.00248	   Digraph	050	321	      fibo	
0.00253	0.00022	0.00244	0.00468	   Digraph	050	321	       bin	
0.00161	0.00006	0.00155	0.00180	   Digraph	050	321	       vec	
0.00228	0.00006	0.00220	0.00250	   Digraph	050	322	      fibo	
0.00246	0.00021	0.00236	0.00454	   Digraph	050	322	       bin	
0.00160	0.00006	0.00154	0.00172	   Digraph	050	322	       vec	
0.00227	0.00005	0.00220	0.00259	   Digraph	050	323	      fibo	
0.00251	0.00022	0.00241	0.00467	   Digraph	050	323	       bin	
0.00161	0.00006	0.00155	0.00183	   Digraph	050	323	       vec	
0.00236	0.00013	0.00223	0.00307	   Digraph	050	324	      fibo	
0.00259	0.00022	0.00245	0.00471	   Digraph	050	324	       bin	
0.00163	0.00007	0.00157	0.00181	   Digraph	050	324	       vec	
0.00230	0.00006	0.00222	0.00259	   Digraph	050	325	      fibo	
0.00249	0.00021	0.00240	0.00451	   Digraph	050	325	       bin	
0.00160	0.00006	0.00155	0.00174	   Digraph	050	325	       vec	
0.00222	0.00007	0.00214	0.00261	   Digraph	050	326	      fibo	
0.00250	0.00021	0.00240	0.00455	   Digraph	050	326	       bin	
0.00161	0.00006	0.00154	0.00173	   Digraph	050	326	       vec	
0.00219	0.00006	0.00212	0.00255	   Digraph	050	327	      fibo	
0.00247	0.00020	0.00237	0.00447	   Digraph	050	327	       bin	
0.00161	0.00006	0.00154	0.00172	   Digraph	050	327	       vec	
0.00221	0.00005	0.00214	0.00245	   Digraph	050	328	      fibo	
0.00246	0.00020	0.00237	0.00448	   Digraph	050	328	       bin	
0.00160	0.00006	0.00154	0.00172	   Digraph	050	328	       vec	
0.00215	0.00005	0.00208	0.00234	   Digraph	050	329	      fibo	
0.00240	0.00021	0.00231	0.00445	   Digraph	050	329	       bin	
0.00158	0.00006	0.00152	0.00170	   Digraph	050	329	       vec	
0.00215	0.00006	0.00209	0.00241	   Digraph	050	330	      fibo	
0.00252	0.00021	0.00241	0.00462	   Digraph	050	330	       bin	
0.00164	0.00010	0.00154	0.00204	   Digraph	050	330	       vec	
0.00227	0.00011	0.00216	0.00283	   Digraph	050	331	      fibo	
0.00254	0.00021	0.00244	0.00454	   Digraph	050	331	       bin	
0.00161	0.00006	0.00154	0.00174	   Digraph	050	331	       vec	
0.00218	0.00007	0.00210	0.00264	   Digraph	050	332	      fibo	
0.00244	0.00023	0.00232	0.00453	   Digraph	050	332	       bin	
0.00158	0.00006	0.00153	0.00171	   Digraph	050	332	       vec	
0.00230	0.00004	0.00223	0.00249	   Digraph	050	333	      fibo	
0.00254	0.00002	0.00247	0.00260	   Digraph	050	333	       bin	
0.00163	0.00006	0.00157	0.00175	   Digraph	050	333	       vec	
0.00228	0.00023	0.00218	0.00444	   Digraph	050	334	      fibo	
0.00250	0.00004	0.00242	0.00279	   Digraph	050	334	       bin	
0.00162	0.00006	0.00156	0.00173	   Digraph	050	334	       vec	
0.00224	0.00022	0.00214	0.00428	   Digraph	050	335	      fibo	
0.00247	0.00004	0.00240	0.00283	   Digraph	050	335	       bin	
0.00163	0.00006	0.00156	0.00174	   Digraph	050	335	       vec	
0.00236	0.00022	0.00226	0.00445	   Digraph	050	336	      fibo	
0.00253	0.00003	0.00247	0.00262	   Digraph	050	336	       bin	
0.00161	0.00005	0.00156	0.00173	   Digraph	050	336	       vec	
0.00229	0.00022	0.00219	0.00443	   Digraph	050	337	      fibo	
0.00254	0.00002	0.00247	0.00260	   Digraph	050	337	       bin	
0.00163	0.00006	0.00157	0.00176	   Digraph	050	337	       vec	
0.00219	0.00022	0.00207	0.00426	   Digraph	050	338	      fibo	
0.00246	0.00003	0.00238	0.00273	   Digraph	050	338	       bin	
0.00161	0.00006	0.00155	0.00171	   Digraph	050	338	       vec	
0.00234	0.00022	0.00222	0.00441	   Digraph	050	339	      fibo	
0.00244	0.00005	0.00236	0.00281	   Digraph	050	339	       bin	
0.00159	0.00006	0.00154	0.00171	   Digraph	050	339	       vec	
0.00233	0.00023	0.00219	0.00436	   Digraph	050	340	      fibo	
0.00243	0.00003	0.00235	0.00250	   Digraph	050	340	       bin	
0.00162	0.00010	0.00155	0.00239	   Digraph	050	340	       vec	
0.00232	0.00022	0.00221	0.00438	   Digraph	050	341	      fibo	
0.00259	0.00007	0.00247	0.00293	   Digraph	050	341	       bin	
0.00161	0.00006	0.00156	0.00176	   Digraph	050	341	       vec	
0.00221	0.00022	0.00211	0.00429	   Digraph	050	342	      fibo	
0.00242	0.00003	0.00235	0.00250	   Digraph	050	342	       bin	
0.00159	0.00006	0.00154	0.00173	   Digraph	050	342	       vec	
0.00218	0.00024	0.00207	0.00435	   Digraph	050	343	      fibo	
0.00238	0.00002	0.00231	0.00241	   Digraph	050	343	       bin	
0.00161	0.00006	0.00154	0.00173	   Digraph	050	343	       vec	
0.00223	0.00023	0.00212	0.00441	   Digraph	050	344	      fibo	
0.00251	0.00003	0.00243	0.00256	   Digraph	050	344	       bin	
0.00162	0.00006	0.00156	0.00173	   Digraph	050	344	       vec	
0.00227	0.00036	0.00216	0.00577	   Digraph	050	345	      fibo	
0.00256	0.00002	0.00248	0.00263	   Digraph	050	345	       bin	
0.00163	0.00006	0.00157	0.00177	   Digraph	050	345	       vec	
0.00227	0.00021	0.00216	0.00427	   Digraph	050	346	      fibo	
0.00244	0.00002	0.00237	0.00250	   Digraph	050	346	       bin	
0.00162	0.00006	0.00156	0.00174	   Digraph	050	346	       vec	
0.00229	0.00005	0.00221	0.00249	   Digraph	050	347	      fibo	
0.00257	0.00002	0.00249	0.00264	   Digraph	050	347	       bin	
0.00163	0.00005	0.00158	0.00175	   Digraph	050	347	       vec	
0.00230	0.00005	0.00222	0.00248	   Digraph	050	348	      fibo	
0.00251	0.00003	0.00244	0.00258	   Digraph	050	348	       bin	
0.00163	0.00021	0.00156	0.00368	   Digraph	050	348	       vec	
0.00226	0.00020	0.00216	0.00413	   Digraph	050	349	      fibo	
0.00246	0.00003	0.00238	0.00255	   Digraph	050	349	       bin	
0.00163	0.00022	0.00156	0.00375	   Digraph	050	349	       vec	
0.00218	0.00006	0.00210	0.00245	   Digraph	050	350	      fibo	
0.00253	0.00004	0.00244	0.00276	   Digraph	050	350	       bin	
0.00162	0.00005	0.00158	0.00177	   Digraph	050	350	       vec	
0.00237	0.00006	0.00228	0.00270	   Digraph	050	351	      fibo	
0.00268	0.00021	0.00256	0.00472	   Digraph	050	351	       bin	
0.00164	0.00005	0.00159	0.00177	   Digraph	050	351	       vec	
0.00230	0.00007	0.00221	0.00268	   Digraph	050	352	      fibo	
0.00257	0.00021	0.00246	0.00460	   Digraph	050	352	       bin	
0.00163	0.00005	0.00158	0.00179	   Digraph	050	352	       vec	
0.00231	0.00007	0.00220	0.00274	   Digraph	050	353	      fibo	
0.00258	0.00021	0.00246	0.00464	   Digraph	050	353	       bin	
0.00164	0.00005	0.00159	0.00178	   Digraph	050	353	       vec	
0.00225	0.00007	0.00215	0.00268	   Digraph	050	354	      fibo	
0.00254	0.00020	0.00243	0.00455	   Digraph	050	354	       bin	
0.00162	0.00005	0.00157	0.00174	   Digraph	050	354	       vec	
0.00224	0.00007	0.00215	0.00263	   Digraph	050	355	      fibo	
0.00247	0.00003	0.00238	0.00252	   Digraph	050	355	       bin	
0.00161	0.00006	0.00156	0.00175	   Digraph	050	355	       vec	
0.00237	0.00022	0.00228	0.00435	   Digraph	050	356	      fibo	
0.00257	0.00003	0.00249	0.00262	   Digraph	050	356	       bin	
0.00164	0.00005	0.00160	0.00181	   Digraph	050	356	       vec	
0.00238	0.00028	0.00222	0.00485	   Digraph	050	357	      fibo	
0.00249	0.00009	0.00235	0.00290	   Digraph	050	357	       bin	
0.00162	0.00005	0.00158	0.00177	   Digraph	050	357	       vec	
0.00225	0.00021	0.00215	0.00429	   Digraph	050	358	      fibo	
0.00248	0.00003	0.00239	0.00259	   Digraph	050	358	       bin	
0.00162	0.00007	0.00156	0.00204	   Digraph	050	358	       vec	
0.00241	0.00025	0.00228	0.00463	   Digraph	050	359	      fibo	
0.00262	0.00009	0.00250	0.00301	   Digraph	050	359	       bin	
0.00165	0.00007	0.00160	0.00209	   Digraph	050	359	       vec	
0.00228	0.00023	0.00217	0.00447	   Digraph	050	360	      fibo	
0.00248	0.00007	0.00238	0.00283	   Digraph	050	360	       bin	
0.00164	0.00005	0.00159	0.00176	   Digraph	050	360	       vec	
0.00242	0.00021	0.00230	0.00440	   Digraph	050	361	      fibo	
0.00261	0.00008	0.00252	0.00301	   Digraph	050	361	       bin	
0.00167	0.00008	0.00161	0.00208	   Digraph	050	361	       vec	
0.00236	0.00006	0.00227	0.00268	   Digraph	050	362	      fibo	
0.00252	0.00003	0.00243	0.00260	   Digraph	050	362	       bin	
0.00166	0.00021	0.00159	0.00369	   Digraph	050	362	       vec	
0.00231	0.00005	0.00224	0.00257	   Digraph	050	363	      fibo	
0.00253	0.00003	0.00245	0.00265	   Digraph	050	363	       bin	
0.00166	0.00021	0.00160	0.00369	   Digraph	050	363	       vec	
0.00221	0.00005	0.00214	0.00250	   Digraph	050	364	      fibo	
0.00252	0.00022	0.00242	0.00466	   Digraph	050	364	       bin	
0.00162	0.00005	0.00157	0.00173	   Digraph	050	364	       vec	
0.00232	0.00006	0.00224	0.00255	   Digraph	050	365	      fibo	
0.00262	0.00021	0.00253	0.00466	   Digraph	050	365	       bin	
0.00165	0.00005	0.00161	0.00179	   Digraph	050	365	       vec	
0.00245	0.00023	0.00229	0.00436	   Digraph	050	366	      fibo	
0.00264	0.00011	0.00252	0.00331	   Digraph	050	366	       bin	
0.00165	0.00007	0.00159	0.00199	   Digraph	050	366	       vec	
0.00237	0.00006	0.00229	0.00268	   Digraph	050	367	      fibo	
0.00267	0.00021	0.00257	0.00476	   Digraph	050	367	       bin	
0.00165	0.00004	0.00161	0.00179	   Digraph	050	367	       vec	
0.00232	0.00005	0.00223	0.00255	   Digraph	050	368	      fibo	
0.00257	0.00003	0.00250	0.00267	   Digraph	050	368	       bin	
0.00164	0.00005	0.00160	0.00178	   Digraph	050	368	       vec	
0.00229	0.00021	0.00221	0.00431	   Digraph	050	369	      fibo	
0.00245	0.00003	0.00236	0.00254	   Digraph	050	369	       bin	
0.00163	0.00005	0.00158	0.00180	   Digraph	050	369	       vec	
0.00229	0.00021	0.00218	0.00434	   Digraph	050	370	      fibo	
0.00252	0.00003	0.00245	0.00261	   Digraph	050	370	       bin	
0.00163	0.00005	0.00158	0.00180	   Digraph	050	370	       vec	
0.00237	0.00021	0.00227	0.00439	   Digraph	050	371	      fibo	
0.00264	0.00003	0.00255	0.00281	   Digraph	050	371	       bin	
0.00166	0.00005	0.00161	0.00179	   Digraph	050	371	       vec	
0.00239	0.00022	0.00228	0.00452	   Digraph	050	372	      fibo	
0.00264	0.00003	0.00256	0.00270	   Digraph	050	372	       bin	
0.00164	0.00004	0.00160	0.00177	   Digraph	050	372	       vec	
0.00234	0.00030	0.00221	0.00527	   Digraph	050	373	      fibo	
0.00256	0.00003	0.00248	0.00265	   Digraph	050	373	       bin	
0.00166	0.00005	0.00160	0.00183	   Digraph	050	373	       vec	
0.00235	0.00009	0.00225	0.00311	   Digraph	050	374	      fibo	
0.00262	0.00003	0.00254	0.00270	   Digraph	050	374	       bin	
0.00169	0.00022	0.00161	0.00380	   Digraph	050	374	       vec	
0.00235	0.00006	0.00226	0.00263	   Digraph	050	375	      fibo	
0.00253	0.00003	0.00245	0.00263	   Digraph	050	375	       bin	
0.00166	0.00022	0.00159	0.00381	   Digraph	050	375	       vec	
0.00235	0.00005	0.00226	0.00259	   Digraph	050	376	      fibo	
0.00267	0.00022	0.00255	0.00481	   Digraph	050	376	       bin	
0.00167	0.00005	0.00162	0.00180	   Digraph	050	376	       vec	
0.00229	0.00006	0.00217	0.00261	   Digraph	050	377	      fibo	
0.00255	0.00022	0.00245	0.00468	   Digraph	050	377	       bin	
0.00163	0.00005	0.00159	0.00181	   Digraph	050	377	       vec	
0.00233	0.00006	0.00222	0.00262	   Digraph	050	378	      fibo	
0.00259	0.00021	0.00249	0.00467	   Digraph	050	378	       bin	
0.00165	0.00005	0.00160	0.00180	   Digraph	050	378	       vec	
0.00230	0.00007	0.00219	0.00260	   Digraph	050	379	      fibo	
0.00261	0.00021	0.00249	0.00464	   Digraph	050	379	       bin	
0.00165	0.00005	0.00160	0.00179	   Digraph	050	379	       vec	
0.00232	0.00016	0.00217	0.00316	   Digraph	050	380	      fibo	
0.00254	0.00022	0.00240	0.00458	   Digraph	050	380	       bin	
0.00164	0.00006	0.00158	0.00181	   Digraph	050	380	       vec	
0.00228	0.00023	0.00218	0.00445	   Digraph	050	381	      fibo	
0.00251	0.00009	0.00240	0.00284	   Digraph	050	381	       bin	
0.00166	0.00007	0.00160	0.00209	   Digraph	050	381	       vec	
0.00236	0.00022	0.00222	0.00428	   Digraph	050	382	      fibo	
0.00253	0.00004	0.00244	0.00263	   Digraph	050	382	       bin	
0.00164	0.00005	0.00160	0.00184	   Digraph	050	382	       vec	
0.00243	0.00022	0.00232	0.00447	   Digraph	050	383	      fibo	
0.00274	0.00003	0.00265	0.00282	   Digraph	050	383	       bin	
0.00169	0.00005	0.00164	0.00185	   Digraph	050	383	       vec	
0.00231	0.00022	0.00220	0.00443	   Digraph	050	384	      fibo	
0.00255	0.00003	0.00248	0.00263	   Digraph	050	384	       bin	
0.00165	0.00005	0.00160	0.00180	   Digraph	050	384	       vec	
0.00227	0.00006	0.00224	0.00277	   Digraph	050	385	      fibo	
0.00246	0.00003	0.00243	0.00263	   Digraph	050	385	       bin	
0.00167	0.00023	0.00161	0.00396	   Digraph	050	385	       vec	
0.00243	0.00006	0.00234	0.00271	   Digraph	050	386	      fibo	
0.00263	0.00022	0.00252	0.00475	   Digraph	050	386	       bin	
0.00164	0.00004	0.00161	0.00186	   Digraph	050	386	       vec	
0.00229	0.00006	0.00221	0.00259	   Digraph	050	387	      fibo	
0.00263	0.00021	0.00253	0.00468	   Digraph	050	387	       bin	
0.00165	0.00004	0.00161	0.00178	   Digraph	050	387	       vec	
0.00229	0.00010	0.00219	0.00310	   Digraph	050	388	      fibo	
0.00257	0.00021	0.00247	0.00460	   Digraph	050	388	       bin	
0.00164	0.00004	0.00159	0.00176	   Digraph	050	388	       vec	
0.00233	0.00021	0.00222	0.00441	   Digraph	050	389	      fibo	
0.00263	0.00004	0.00254	0.00271	   Digraph	050	389	       bin	
0.00164	0.00004	0.00160	0.00178	   Digraph	050	389	       vec	
0.00238	0.00020	0.00228	0.00436	   Digraph	050	390	      fibo	
0.00258	0.00004	0.00248	0.00266	   Digraph	050	390	       bin	
0.00166	0.00003	0.00161	0.00176	   Digraph	050	390	       vec	
0.00245	0.00022	0.00234	0.00451	   Digraph	050	391	      fibo	
0.00277	0.00003	0.00269	0.00285	   Digraph	050	391	       bin	
0.00168	0.00003	0.00165	0.00182	   Digraph	050	391	       vec	
0.00242	0.00021	0.00228	0.00439	   Digraph	050	392	      fibo	
0.00260	0.00003	0.00253	0.00269	   Digraph	050	392	       bin	
0.00165	0.00003	0.00162	0.00177	   Digraph	050	392	       vec	
0.00237	0.00008	0.00227	0.00266	   Digraph	050	393	      fibo	
0.00259	0.00004	0.00249	0.00273	   Digraph	050	393	       bin	
0.00168	0.00021	0.00162	0.00372	   Digraph	050	393	       vec	
0.00239	0.00005	0.00232	0.00262	   Digraph	050	394	      fibo	
0.00262	0.00022	0.00251	0.00477	   Digraph	050	394	       bin	
0.00166	0.00003	0.00162	0.00178	   Digraph	050	394	       vec	
0.00231	0.00006	0.00221	0.00263	   Digraph	050	395	      fibo	
0.00256	0.00022	0.00244	0.00462	   Digraph	050	395	       bin	
0.00165	0.00007	0.00160	0.00211	   Digraph	050	395	       vec	
0.00243	0.00009	0.00234	0.00283	   Digraph	050	396	      fibo	
0.00271	0.00021	0.00258	0.00471	   Digraph	050	396	       bin	
0.00169	0.00005	0.00165	0.00198	   Digraph	050	396	       vec	
0.00239	0.00022	0.00228	0.00449	   Digraph	050	397	      fibo	
0.00260	0.00009	0.00250	0.00336	   Digraph	050	397	       bin	
0.00167	0.00004	0.00163	0.00189	   Digraph	050	397	       vec	
0.00236	0.00010	0.00225	0.00297	   Digraph	050	398	      fibo	
0.00254	0.00005	0.00244	0.00276	   Digraph	050	398	       bin	
0.00163	0.00004	0.00159	0.00181	   Digraph	050	398	       vec	
0.00246	0.00025	0.00232	0.00478	   Digraph	050	399	      fibo	
0.00275	0.00004	0.00266	0.00292	   Digraph	050	399	       bin	
0.00168	0.00005	0.00164	0.00210	   Digraph	050	399	       vec	
0.00241	0.00022	0.00227	0.00434	   Digraph	050	400	      fibo	
0.00256	0.00005	0.00246	0.00280	   Digraph	050	400	       bin	
0.00167	0.00021	0.00161	0.00375	   Digraph	050	400	       vec	
0.00233	0.00007	0.00223	0.00264	   Digraph	050	401	      fibo	
0.00268	0.00005	0.00258	0.00290	   Digraph	050	401	       bin	
0.00169	0.00022	0.00163	0.00380	   Digraph	050	401	       vec	
0.00232	0.00006	0.00224	0.00258	   Digraph	050	402	      fibo	
0.00262	0.00022	0.00251	0.00472	   Digraph	050	402	       bin	
0.00167	0.00005	0.00163	0.00194	   Digraph	050	402	       vec	
0.00232	0.00007	0.00225	0.00283	   Digraph	050	403	      fibo	
0.00255	0.00021	0.00246	0.00460	   Digraph	050	403	       bin	
0.00165	0.00004	0.00161	0.00179	   Digraph	050	403	       vec	
0.00231	0.00005	0.00223	0.00253	   Digraph	050	404	      fibo	
0.00266	0.00021	0.00256	0.00469	   Digraph	050	404	       bin	
0.00167	0.00004	0.00163	0.00179	   Digraph	050	404	       vec	
0.00236	0.00021	0.00227	0.00443	   Digraph	050	405	      fibo	
0.00266	0.00003	0.00258	0.00277	   Digraph	050	405	       bin	
0.00168	0.00004	0.00164	0.00180	   Digraph	050	405	       vec	
0.00239	0.00022	0.00228	0.00447	   Digraph	050	406	      fibo	
0.00264	0.00003	0.00256	0.00272	   Digraph	050	406	       bin	
0.00166	0.00003	0.00163	0.00179	   Digraph	050	406	       vec	
0.00245	0.00024	0.00232	0.00467	   Digraph	050	407	      fibo	
0.00261	0.00003	0.00251	0.00270	   Digraph	050	407	       bin	
0.00166	0.00003	0.00163	0.00179	   Digraph	050	407	       vec	
0.00239	0.00008	0.00228	0.00288	   Digraph	050	408	      fibo	
0.00267	0.00015	0.00251	0.00329	   Digraph	050	408	       bin	
0.00168	0.00021	0.00162	0.00374	   Digraph	050	408	       vec	
0.00234	0.00012	0.00221	0.00297	   Digraph	050	409	      fibo	
0.00256	0.00006	0.00246	0.00299	   Digraph	050	409	       bin	
0.00167	0.00008	0.00163	0.00218	   Digraph	050	409	       vec	
0.00240	0.00013	0.00227	0.00300	   Digraph	050	410	      fibo	
0.00268	0.00021	0.00258	0.00470	   Digraph	050	410	       bin	
0.00168	0.00004	0.00165	0.00182	   Digraph	050	410	       vec	
0.00239	0.00005	0.00231	0.00257	   Digraph	050	411	      fibo	
0.00272	0.00020	0.00261	0.00472	   Digraph	050	411	       bin	
0.00169	0.00003	0.00165	0.00180	   Digraph	050	411	       vec	
0.00237	0.00021	0.00225	0.00440	   Digraph	050	412	      fibo	
0.00258	0.00003	0.00249	0.00266	   Digraph	050	412	       bin	
0.00166	0.00004	0.00162	0.00177	   Digraph	050	412	       vec	
0.00241	0.00022	0.00230	0.00445	   Digraph	050	413	      fibo	
0.00278	0.00003	0.00269	0.00287	   Digraph	050	413	       bin	
0.00171	0.00004	0.00167	0.00188	   Digraph	050	413	       vec	
