AVG	STDV	MIN	MAX	GRAPH	V	E	DT
0.00469	0.00336	0.00416	0.03801	   Digraph	282	180	       bin	
0.02452	0.00028	0.02421	0.02700	   Digraph	282	180	       vec	
0.00680	0.00039	0.00642	0.00905	   Digraph	283	180	      fibo	
0.00445	0.00034	0.00415	0.00669	   Digraph	283	180	       bin	
0.02476	0.00026	0.02448	0.02689	   Digraph	283	180	       vec	
0.00664	0.00047	0.00628	0.00984	   Digraph	284	180	      fibo	
0.00439	0.00023	0.00420	0.00657	   Digraph	284	180	       bin	
0.02499	0.00026	0.02464	0.02694	   Digraph	284	180	       vec	
0.00671	0.00121	0.00624	0.01792	   Digraph	285	180	      fibo	
0.00444	0.00034	0.00420	0.00680	   Digraph	285	180	       bin	
0.02510	0.00031	0.02473	0.02752	   Digraph	285	180	       vec	
0.00663	0.00041	0.00636	0.00929	   Digraph	286	180	      fibo	
0.00460	0.00039	0.00426	0.00679	   Digraph	286	180	       bin	
0.02528	0.00020	0.02494	0.02588	   Digraph	286	180	       vec	
0.00689	0.00050	0.00646	0.00963	   Digraph	287	180	      fibo	
0.00444	0.00024	0.00422	0.00674	   Digraph	287	180	       bin	
0.02542	0.00029	0.02508	0.02780	   Digraph	287	180	       vec	
0.00698	0.00237	0.00642	0.03018	   Digraph	288	180	      fibo	
0.00446	0.00026	0.00422	0.00683	   Digraph	288	180	       bin	
0.02556	0.00025	0.02528	0.02765	   Digraph	288	180	       vec	
0.00678	0.00042	0.00642	0.00982	   Digraph	289	180	      fibo	
0.00452	0.00032	0.00424	0.00675	   Digraph	289	180	       bin	
0.02585	0.00027	0.02553	0.02799	   Digraph	289	180	       vec	
0.00688	0.00048	0.00647	0.00947	   Digraph	290	180	      fibo	
0.00453	0.00025	0.00434	0.00682	   Digraph	290	180	       bin	
0.02599	0.00028	0.02565	0.02824	   Digraph	290	180	       vec	
0.00683	0.00044	0.00646	0.00954	   Digraph	291	180	      fibo	
0.00453	0.00033	0.00426	0.00683	   Digraph	291	180	       bin	
0.02617	0.00027	0.02586	0.02818	   Digraph	291	180	       vec	
0.00725	0.00031	0.00701	0.00971	   Digraph	292	180	      fibo	
0.00555	0.00025	0.00527	0.00753	   Digraph	292	180	       bin	
0.02666	0.00026	0.02628	0.02883	   Digraph	292	180	       vec	
0.00690	0.00042	0.00652	0.00961	   Digraph	293	180	      fibo	
0.00493	0.00460	0.00423	0.05071	   Digraph	293	180	       bin	
0.02624	0.00013	0.02603	0.02680	   Digraph	293	180	       vec	
0.00697	0.00057	0.00649	0.00997	   Digraph	294	180	      fibo	
0.00463	0.00027	0.00428	0.00693	   Digraph	294	180	       bin	
0.02664	0.00030	0.02625	0.02908	   Digraph	294	180	       vec	
0.00690	0.00044	0.00653	0.00940	   Digraph	295	180	      fibo	
0.00467	0.00038	0.00434	0.00705	   Digraph	295	180	       bin	
0.02686	0.00030	0.02657	0.02933	   Digraph	295	180	       vec	
0.00698	0.00049	0.00657	0.00964	   Digraph	296	180	      fibo	
0.00460	0.00024	0.00438	0.00690	   Digraph	296	180	       bin	
0.02733	0.00352	0.02658	0.06227	   Digraph	296	180	       vec	
0.00696	0.00051	0.00658	0.00951	   Digraph	297	180	      fibo	
0.00458	0.00027	0.00434	0.00719	   Digraph	297	180	       bin	
0.02724	0.00037	0.02688	0.02969	   Digraph	297	180	       vec	
0.00707	0.00082	0.00660	0.01380	   Digraph	298	180	      fibo	
0.00489	0.00035	0.00459	0.00735	   Digraph	298	180	       bin	
0.02755	0.00025	0.02721	0.02942	   Digraph	298	180	       vec	
0.00700	0.00075	0.00660	0.01327	   Digraph	299	180	      fibo	
0.00465	0.00032	0.00438	0.00684	   Digraph	299	180	       bin	
0.02792	0.00285	0.02712	0.05619	   Digraph	299	180	       vec	
0.00724	0.00083	0.00680	0.01414	   Digraph	300	180	      fibo	
0.00489	0.00031	0.00463	0.00707	   Digraph	300	180	       bin	
0.02795	0.00030	0.02755	0.03043	   Digraph	300	180	       vec	
0.00694	0.00030	0.00668	0.00949	   Digraph	301	180	      fibo	
0.00456	0.00027	0.00437	0.00699	   Digraph	301	180	       bin	
0.02791	0.00018	0.02764	0.02838	   Digraph	301	180	       vec	
0.00742	0.00068	0.00682	0.01095	   Digraph	302	180	      fibo	
0.00493	0.00026	0.00465	0.00730	   Digraph	302	180	       bin	
0.02868	0.00764	0.02778	0.10465	   Digraph	302	180	       vec	
0.00697	0.00031	0.00673	0.00923	   Digraph	303	180	      fibo	
0.00479	0.00100	0.00447	0.01430	   Digraph	303	180	       bin	
0.02823	0.00027	0.02797	0.03049	   Digraph	303	180	       vec	
0.00764	0.00599	0.00672	0.06710	   Digraph	304	180	      fibo	
0.00460	0.00005	0.00455	0.00487	   Digraph	304	180	       bin	
0.02850	0.00028	0.02812	0.03079	   Digraph	304	180	       vec	
0.00715	0.00039	0.00677	0.00952	   Digraph	305	180	      fibo	
0.00474	0.00027	0.00453	0.00707	   Digraph	305	180	       bin	
0.02926	0.00565	0.02830	0.08541	   Digraph	305	180	       vec	
0.00713	0.00039	0.00684	0.00972	   Digraph	306	180	      fibo	
0.00485	0.00027	0.00463	0.00738	   Digraph	306	180	       bin	
0.02892	0.00014	0.02865	0.02942	   Digraph	306	180	       vec	
0.00720	0.00049	0.00678	0.01007	   Digraph	307	180	      fibo	
0.00476	0.00025	0.00450	0.00704	   Digraph	307	180	       bin	
0.02910	0.00027	0.02872	0.03099	   Digraph	307	180	       vec	
0.00724	0.00039	0.00683	0.00974	   Digraph	308	180	      fibo	
0.00491	0.00035	0.00459	0.00708	   Digraph	308	180	       bin	
0.02923	0.00030	0.02894	0.03164	   Digraph	308	180	       vec	
0.00730	0.00049	0.00691	0.01049	   Digraph	309	180	      fibo	
0.00512	0.00341	0.00452	0.03896	   Digraph	309	180	       bin	
0.02928	0.00027	0.02897	0.03159	   Digraph	309	180	       vec	
0.00727	0.00045	0.00684	0.00973	   Digraph	310	180	      fibo	
0.00483	0.00034	0.00457	0.00716	   Digraph	310	180	       bin	
0.02970	0.00027	0.02930	0.03188	   Digraph	310	180	       vec	
0.00713	0.00044	0.00694	0.01053	   Digraph	311	180	      fibo	
0.00484	0.00035	0.00463	0.00728	   Digraph	311	180	       bin	
0.02991	0.00039	0.02947	0.03267	   Digraph	311	180	       vec	
0.00739	0.00052	0.00694	0.01020	   Digraph	312	180	      fibo	
0.00482	0.00029	0.00455	0.00762	   Digraph	312	180	       bin	
0.03004	0.00034	0.02961	0.03220	   Digraph	312	180	       vec	
0.00727	0.00046	0.00689	0.01052	   Digraph	313	180	      fibo	
0.00488	0.00027	0.00457	0.00691	   Digraph	313	180	       bin	
0.03014	0.00034	0.02977	0.03280	   Digraph	313	180	       vec	
0.00730	0.00039	0.00694	0.00998	   Digraph	314	180	      fibo	
0.00493	0.00035	0.00468	0.00759	   Digraph	314	180	       bin	
0.03049	0.00027	0.03009	0.03271	   Digraph	314	180	       vec	
0.00745	0.00052	0.00700	0.01056	   Digraph	315	180	      fibo	
0.00490	0.00035	0.00462	0.00732	   Digraph	315	180	       bin	
0.03061	0.00031	0.03026	0.03290	   Digraph	315	180	       vec	
0.00736	0.00045	0.00702	0.00989	   Digraph	316	180	      fibo	
0.00507	0.00306	0.00454	0.03534	   Digraph	316	180	       bin	
0.03060	0.00027	0.03029	0.03279	   Digraph	316	180	       vec	
0.00730	0.00078	0.00702	0.01416	   Digraph	317	180	      fibo	
0.00491	0.00029	0.00470	0.00718	   Digraph	317	180	       bin	
0.03091	0.00022	0.03049	0.03139	   Digraph	317	180	       vec	
0.00748	0.00047	0.00702	0.00996	   Digraph	318	180	      fibo	
0.00524	0.00481	0.00457	0.05309	   Digraph	318	180	       bin	
0.03086	0.00026	0.03057	0.03302	   Digraph	318	180	       vec	
0.00760	0.00045	0.00722	0.01017	   Digraph	319	180	      fibo	
0.00501	0.00026	0.00476	0.00725	   Digraph	319	180	       bin	
0.03143	0.00034	0.03107	0.03414	   Digraph	319	180	       vec	
0.00749	0.00039	0.00710	0.01006	   Digraph	320	180	      fibo	
0.00497	0.00034	0.00469	0.00742	   Digraph	320	180	       bin	
0.03162	0.00032	0.03122	0.03395	   Digraph	320	180	       vec	
0.00746	0.00045	0.00707	0.01006	   Digraph	321	180	      fibo	
0.00497	0.00022	0.00468	0.00703	   Digraph	321	180	       bin	
0.03222	0.00125	0.03144	0.03970	   Digraph	321	180	       vec	
0.00758	0.00047	0.00718	0.01005	   Digraph	322	180	      fibo	
0.00510	0.00034	0.00472	0.00728	   Digraph	322	180	       bin	
0.03189	0.00031	0.03151	0.03425	   Digraph	322	180	       vec	
0.00741	0.00028	0.00719	0.00989	   Digraph	323	180	      fibo	
0.00479	0.00028	0.00465	0.00728	   Digraph	323	180	       bin	
0.03201	0.00014	0.03172	0.03250	   Digraph	323	180	       vec	
0.00782	0.00054	0.00727	0.01048	   Digraph	324	180	      fibo	
0.00511	0.00050	0.00472	0.00734	   Digraph	324	180	       bin	
0.03231	0.00024	0.03193	0.03359	   Digraph	324	180	       vec	
0.00776	0.00035	0.00723	0.01001	   Digraph	325	180	      fibo	
0.00558	0.00689	0.00468	0.07413	   Digraph	325	180	       bin	
0.03232	0.00080	0.03201	0.03921	   Digraph	325	180	       vec	
0.00764	0.00036	0.00721	0.00979	   Digraph	326	180	      fibo	
0.00511	0.00042	0.00480	0.00753	   Digraph	326	180	       bin	
0.03297	0.00126	0.03235	0.04376	   Digraph	326	180	       vec	
0.00787	0.00340	0.00725	0.04146	   Digraph	327	180	      fibo	
0.00514	0.00025	0.00488	0.00730	   Digraph	327	180	       bin	
0.03302	0.00047	0.03266	0.03687	   Digraph	327	180	       vec	
0.00772	0.00045	0.00731	0.01079	   Digraph	328	180	      fibo	
0.00507	0.00028	0.00486	0.00734	   Digraph	328	180	       bin	
0.03316	0.00034	0.03272	0.03576	   Digraph	328	180	       vec	
0.00826	0.00156	0.00746	0.01511	   Digraph	329	180	      fibo	
0.00522	0.00368	0.00473	0.04185	   Digraph	329	180	       bin	
0.03316	0.00063	0.03272	0.03814	   Digraph	329	180	       vec	
0.00770	0.00046	0.00724	0.01059	   Digraph	330	180	      fibo	
0.00515	0.00036	0.00484	0.00755	   Digraph	330	180	       bin	
0.03352	0.00033	0.03315	0.03585	   Digraph	330	180	       vec	
0.00778	0.00226	0.00724	0.03004	   Digraph	331	180	      fibo	
0.00513	0.00034	0.00484	0.00750	   Digraph	331	180	       bin	
0.03378	0.00028	0.03341	0.03603	   Digraph	331	180	       vec	
0.00781	0.00050	0.00741	0.01104	   Digraph	332	180	      fibo	
0.00534	0.00035	0.00506	0.00779	   Digraph	332	180	       bin	
0.03403	0.00028	0.03355	0.03613	   Digraph	332	180	       vec	
0.00754	0.00027	0.00730	0.00996	   Digraph	333	180	      fibo	
0.00492	0.00029	0.00479	0.00760	   Digraph	333	180	       bin	
0.03401	0.00017	0.03368	0.03465	   Digraph	333	180	       vec	
0.00804	0.00058	0.00749	0.01101	   Digraph	334	180	      fibo	
0.00597	0.00916	0.00485	0.09710	   Digraph	334	180	       bin	
0.03401	0.00013	0.03377	0.03448	   Digraph	334	180	       vec	
0.00783	0.00032	0.00747	0.00996	   Digraph	335	180	      fibo	
0.00520	0.00041	0.00492	0.00753	   Digraph	335	180	       bin	
0.03440	0.00021	0.03407	0.03558	   Digraph	335	180	       vec	
0.00812	0.00467	0.00745	0.05450	   Digraph	336	180	      fibo	
0.00514	0.00024	0.00483	0.00730	   Digraph	336	180	       bin	
0.03476	0.00042	0.03427	0.03671	   Digraph	336	180	       vec	
0.00791	0.00043	0.00743	0.01046	   Digraph	337	180	      fibo	
0.00519	0.00027	0.00490	0.00745	   Digraph	337	180	       bin	
0.03411	0.00039	0.03376	0.03756	   Digraph	337	180	       vec	
0.00787	0.00044	0.00749	0.01113	   Digraph	338	180	      fibo	
0.00518	0.00033	0.00492	0.00757	   Digraph	338	180	       bin	
0.03434	0.00031	0.03399	0.03645	   Digraph	338	180	       vec	
0.00788	0.00053	0.00749	0.01146	   Digraph	339	180	      fibo	
0.00536	0.00368	0.00485	0.04195	   Digraph	339	180	       bin	
0.03445	0.00030	0.03407	0.03693	   Digraph	339	180	       vec	
0.00782	0.00048	0.00745	0.01047	   Digraph	340	180	      fibo	
0.00524	0.00035	0.00494	0.00767	   Digraph	340	180	       bin	
0.03477	0.00029	0.03439	0.03702	   Digraph	340	180	       vec	
0.00772	0.00029	0.00749	0.01017	   Digraph	341	180	      fibo	
0.00497	0.00009	0.00488	0.00541	   Digraph	341	180	       bin	
0.03488	0.00029	0.03451	0.03691	   Digraph	341	180	       vec	
0.00814	0.00096	0.00749	0.01688	   Digraph	342	180	      fibo	
0.00530	0.00056	0.00488	0.00785	   Digraph	342	180	       bin	
0.03506	0.00024	0.03470	0.03634	   Digraph	342	180	       vec	
0.00820	0.00036	0.00761	0.01122	   Digraph	343	180	      fibo	
0.00574	0.00690	0.00489	0.07434	   Digraph	343	180	       bin	
0.03505	0.00019	0.03481	0.03596	   Digraph	343	180	       vec	
0.00796	0.00033	0.00761	0.01021	   Digraph	344	180	      fibo	
0.00533	0.00050	0.00502	0.00787	   Digraph	344	180	       bin	
0.03553	0.00029	0.03511	0.03775	   Digraph	344	180	       vec	
0.00815	0.00295	0.00755	0.03715	   Digraph	345	180	      fibo	
0.00527	0.00030	0.00503	0.00752	   Digraph	345	180	       bin	
0.03570	0.00027	0.03537	0.03787	   Digraph	345	180	       vec	
0.00811	0.00042	0.00771	0.01101	   Digraph	346	180	      fibo	
0.00532	0.00033	0.00499	0.00762	   Digraph	346	180	       bin	
0.03601	0.00028	0.03563	0.03803	   Digraph	346	180	       vec	
0.00804	0.00053	0.00764	0.01141	   Digraph	347	180	      fibo	
0.00550	0.00373	0.00495	0.04254	   Digraph	347	180	       bin	
0.03612	0.00028	0.03576	0.03834	   Digraph	347	180	       vec	
0.00817	0.00091	0.00769	0.01598	   Digraph	348	180	      fibo	
0.00533	0.00034	0.00503	0.00764	   Digraph	348	180	       bin	
0.03668	0.00360	0.03591	0.07236	   Digraph	348	180	       vec	
0.00792	0.00026	0.00770	0.01019	   Digraph	349	180	      fibo	
0.00509	0.00026	0.00496	0.00745	   Digraph	349	180	       bin	
0.03646	0.00015	0.03615	0.03705	   Digraph	349	180	       vec	
0.00836	0.00068	0.00775	0.01281	   Digraph	350	180	      fibo	
0.00606	0.00930	0.00499	0.09859	   Digraph	350	180	       bin	
0.03645	0.00013	0.03620	0.03713	   Digraph	350	180	       vec	
0.00817	0.00034	0.00780	0.01037	   Digraph	351	180	      fibo	
0.00541	0.00043	0.00512	0.00777	   Digraph	351	180	       bin	
0.03772	0.00796	0.03651	0.11686	   Digraph	351	180	       vec	
0.00801	0.00033	0.00772	0.01057	   Digraph	352	180	      fibo	
0.00530	0.00032	0.00500	0.00801	   Digraph	352	180	       bin	
0.03712	0.00030	0.03670	0.03924	   Digraph	352	180	       vec	
0.00819	0.00044	0.00779	0.01091	   Digraph	353	180	      fibo	
0.00540	0.00032	0.00514	0.00781	   Digraph	353	180	       bin	
0.03736	0.00019	0.03697	0.03809	   Digraph	353	180	       vec	
0.00829	0.00051	0.00787	0.01108	   Digraph	354	180	      fibo	
0.00553	0.00025	0.00525	0.00785	   Digraph	354	180	       bin	
0.03793	0.00543	0.03715	0.09191	   Digraph	354	180	       vec	
0.00825	0.00057	0.00784	0.01169	   Digraph	355	180	      fibo	
0.00551	0.00033	0.00521	0.00785	   Digraph	355	180	       bin	
0.03789	0.00029	0.03745	0.04011	   Digraph	355	180	       vec	
0.00845	0.00288	0.00792	0.03682	   Digraph	356	180	      fibo	
0.00549	0.00034	0.00520	0.00779	   Digraph	356	180	       bin	
0.03811	0.00032	0.03765	0.04043	   Digraph	356	180	       vec	
0.00810	0.00032	0.00782	0.01040	   Digraph	357	180	      fibo	
0.00546	0.00027	0.00511	0.00760	   Digraph	357	180	       bin	
0.03822	0.00029	0.03785	0.04031	   Digraph	357	180	       vec	
0.00850	0.00048	0.00794	0.01148	   Digraph	358	180	      fibo	
0.00549	0.00028	0.00517	0.00774	   Digraph	358	180	       bin	
0.03842	0.00030	0.03809	0.04069	   Digraph	358	180	       vec	
0.00833	0.00049	0.00795	0.01190	   Digraph	359	180	      fibo	
0.00553	0.00043	0.00523	0.00793	   Digraph	359	180	       bin	
0.03873	0.00028	0.03835	0.04081	   Digraph	359	180	       vec	
0.00839	0.00048	0.00794	0.01099	   Digraph	360	180	      fibo	
0.00552	0.00036	0.00520	0.00798	   Digraph	360	180	       bin	
0.03914	0.00386	0.03836	0.07745	   Digraph	360	180	       vec	
0.00815	0.00029	0.00792	0.01063	   Digraph	361	180	      fibo	
0.00526	0.00012	0.00515	0.00598	   Digraph	361	180	       bin	
0.03908	0.00026	0.03877	0.04102	   Digraph	361	180	       vec	
0.00857	0.00107	0.00794	0.01857	   Digraph	362	180	      fibo	
0.00557	0.00058	0.00517	0.00821	   Digraph	362	180	       bin	
0.03929	0.00020	0.03895	0.03987	   Digraph	362	180	       vec	
0.00869	0.00043	0.00807	0.01224	   Digraph	363	180	      fibo	
0.00595	0.00603	0.00518	0.06595	   Digraph	363	180	       bin	
0.03928	0.00029	0.03899	0.04192	   Digraph	363	180	       vec	
0.00847	0.00058	0.00806	0.01295	   Digraph	364	180	      fibo	
0.00554	0.00028	0.00531	0.00797	   Digraph	364	180	       bin	
0.04029	0.00641	0.03925	0.10397	   Digraph	364	180	       vec	
0.00834	0.00102	0.00791	0.01768	   Digraph	365	180	      fibo	
0.00556	0.00027	0.00529	0.00801	   Digraph	365	180	       bin	
0.04000	0.00030	0.03963	0.04213	   Digraph	365	180	       vec	
0.00867	0.00344	0.00809	0.04260	   Digraph	366	180	      fibo	
0.00560	0.00029	0.00532	0.00781	   Digraph	366	180	       bin	
0.04020	0.00028	0.03980	0.04242	   Digraph	366	180	       vec	
0.00864	0.00101	0.00817	0.01774	   Digraph	367	180	      fibo	
0.00581	0.00384	0.00523	0.04400	   Digraph	367	180	       bin	
0.04033	0.00029	0.03990	0.04236	   Digraph	367	180	       vec	
0.00832	0.00028	0.00808	0.01077	   Digraph	368	180	      fibo	
0.00532	0.00008	0.00524	0.00562	   Digraph	368	180	       bin	
0.04053	0.00031	0.04014	0.04276	   Digraph	368	180	       vec	
0.00869	0.00090	0.00808	0.01685	   Digraph	369	180	      fibo	
0.00578	0.00085	0.00526	0.01071	   Digraph	369	180	       bin	
0.04083	0.00023	0.04045	0.04170	   Digraph	369	180	       vec	
0.00871	0.00031	0.00817	0.01120	   Digraph	370	180	      fibo	
0.00602	0.00604	0.00524	0.06606	   Digraph	370	180	       bin	
0.04080	0.00031	0.04046	0.04327	   Digraph	370	180	       vec	
0.00867	0.00070	0.00821	0.01282	   Digraph	371	180	      fibo	
0.00565	0.00027	0.00536	0.00816	   Digraph	371	180	       bin	
0.04168	0.00590	0.04069	0.10032	   Digraph	371	180	       vec	
0.00865	0.00063	0.00821	0.01276	   Digraph	372	180	      fibo	
0.00568	0.00026	0.00540	0.00808	   Digraph	372	180	       bin	
0.04156	0.00029	0.04113	0.04367	   Digraph	372	180	       vec	
0.00874	0.00051	0.00833	0.01175	   Digraph	373	180	      fibo	
0.00572	0.00025	0.00547	0.00803	   Digraph	373	180	       bin	
0.04183	0.00030	0.04136	0.04397	   Digraph	373	180	       vec	
0.00905	0.00362	0.00833	0.04470	   Digraph	374	180	      fibo	
0.00563	0.00030	0.00536	0.00815	   Digraph	374	180	       bin	
0.04200	0.00033	0.04150	0.04430	   Digraph	374	180	       vec	
0.00867	0.00030	0.00840	0.01099	   Digraph	375	180	      fibo	
0.00553	0.00007	0.00546	0.00597	   Digraph	375	180	       bin	
0.04212	0.00026	0.04176	0.04428	   Digraph	375	180	       vec	
0.00894	0.00125	0.00829	0.02084	   Digraph	376	180	      fibo	
0.00638	0.00950	0.00535	0.10089	   Digraph	376	180	       bin	
0.04206	0.00014	0.04184	0.04257	   Digraph	376	180	       vec	
0.00883	0.00035	0.00839	0.01120	   Digraph	377	180	      fibo	
0.00588	0.00061	0.00546	0.00841	   Digraph	377	180	       bin	
0.04321	0.00867	0.04202	0.12945	   Digraph	377	180	       vec	
0.00883	0.00148	0.00834	0.02290	   Digraph	378	180	      fibo	
0.00573	0.00026	0.00551	0.00810	   Digraph	378	180	       bin	
0.04277	0.00021	0.04236	0.04386	   Digraph	378	180	       vec	
0.00888	0.00309	0.00825	0.03946	   Digraph	379	180	      fibo	
0.00581	0.00038	0.00547	0.00823	   Digraph	379	180	       bin	
0.04302	0.00030	0.04263	0.04508	   Digraph	379	180	       vec	
0.00879	0.00054	0.00832	0.01189	   Digraph	380	180	      fibo	
0.00580	0.00025	0.00551	0.00809	   Digraph	380	180	       bin	
0.04333	0.00036	0.04281	0.04606	   Digraph	380	180	       vec	
0.00859	0.00037	0.00835	0.01204	   Digraph	381	180	      fibo	
0.00554	0.00013	0.00543	0.00626	   Digraph	381	180	       bin	
0.04340	0.00030	0.04299	0.04558	   Digraph	381	180	       vec	
0.00901	0.00072	0.00838	0.01529	   Digraph	382	180	      fibo	
0.00652	0.01007	0.00543	0.10674	   Digraph	382	180	       bin	
0.04338	0.00015	0.04307	0.04397	   Digraph	382	180	       vec	
0.00899	0.00030	0.00850	0.01085	   Digraph	383	180	      fibo	
0.00570	0.00017	0.00545	0.00600	   Digraph	383	180	       bin	
0.04475	0.01042	0.04337	0.14843	   Digraph	383	180	       vec	
0.00874	0.00033	0.00844	0.01100	   Digraph	384	180	      fibo	
0.00593	0.00051	0.00560	0.01018	   Digraph	384	180	       bin	
0.04415	0.00030	0.04370	0.04623	   Digraph	384	180	       vec	
0.00906	0.00508	0.00841	0.05954	   Digraph	385	180	      fibo	
0.00584	0.00024	0.00552	0.00790	   Digraph	385	180	       bin	
0.04446	0.00100	0.04399	0.05405	   Digraph	385	180	       vec	
0.00941	0.00621	0.00846	0.07111	   Digraph	386	180	      fibo	
0.00565	0.00029	0.00547	0.00812	   Digraph	386	180	       bin	
0.04460	0.00022	0.04417	0.04532	   Digraph	386	180	       vec	
0.00899	0.00063	0.00850	0.01247	   Digraph	387	180	      fibo	
0.00590	0.00029	0.00556	0.00837	   Digraph	387	180	       bin	
0.04490	0.00037	0.04442	0.04780	   Digraph	387	180	       vec	
0.00934	0.00199	0.00865	0.02031	   Digraph	388	180	      fibo	
0.00589	0.00011	0.00573	0.00619	   Digraph	388	180	       bin	
0.04492	0.00020	0.04464	0.04557	   Digraph	388	180	       vec	
0.00928	0.00020	0.00873	0.01001	   Digraph	389	180	      fibo	
0.00706	0.01347	0.00558	0.14109	   Digraph	389	180	       bin	
0.04504	0.00017	0.04475	0.04574	   Digraph	389	180	       vec	
0.00883	0.00033	0.00857	0.01144	   Digraph	390	180	      fibo	
0.00586	0.00016	0.00554	0.00611	   Digraph	390	180	       bin	
0.04699	0.01321	0.04508	0.17827	   Digraph	390	180	       vec	
0.00878	0.00031	0.00858	0.01140	   Digraph	391	180	      fibo	
0.00602	0.00041	0.00572	0.00977	   Digraph	391	180	       bin	
0.04569	0.00087	0.04524	0.05357	   Digraph	391	180	       vec	
0.00954	0.00621	0.00863	0.07126	   Digraph	392	180	      fibo	
0.00578	0.00031	0.00556	0.00843	   Digraph	392	180	       bin	
0.04593	0.00024	0.04541	0.04709	   Digraph	392	180	       vec	
0.00913	0.00039	0.00863	0.01220	   Digraph	393	180	      fibo	
0.00597	0.00029	0.00560	0.00830	   Digraph	393	180	       bin	
0.04626	0.00039	0.04587	0.04903	   Digraph	393	180	       vec	
0.00915	0.00057	0.00864	0.01163	   Digraph	394	180	      fibo	
0.00602	0.00032	0.00576	0.00839	   Digraph	394	180	       bin	
0.04659	0.00033	0.04606	0.04875	   Digraph	394	180	       vec	
0.00910	0.00040	0.00866	0.01160	   Digraph	395	180	      fibo	
0.00627	0.00453	0.00561	0.05127	   Digraph	395	180	       bin	
0.04662	0.00032	0.04609	0.04879	   Digraph	395	180	       vec	
0.00906	0.00098	0.00872	0.01835	   Digraph	396	180	      fibo	
0.00577	0.00012	0.00562	0.00637	   Digraph	396	180	       bin	
0.04672	0.00033	0.04629	0.04907	   Digraph	396	180	       vec	
0.00944	0.00044	0.00879	0.01174	   Digraph	397	180	      fibo	
0.00675	0.01026	0.00564	0.10884	   Digraph	397	180	       bin	
0.04681	0.00015	0.04651	0.04751	   Digraph	397	180	       vec	
0.00923	0.00033	0.00870	0.01146	   Digraph	398	180	      fibo	
0.00698	0.01130	0.00565	0.11942	   Digraph	398	180	       bin	
0.04703	0.00017	0.04679	0.04805	   Digraph	398	180	       vec	
0.00912	0.00033	0.00877	0.01109	   Digraph	399	180	      fibo	
0.00608	0.00048	0.00566	0.01012	   Digraph	399	180	       bin	
0.04840	0.00935	0.04700	0.14138	   Digraph	399	180	       vec	
0.00903	0.00034	0.00873	0.01158	   Digraph	400	180	      fibo	
0.00607	0.00067	0.00570	0.01196	   Digraph	400	180	       bin	
0.04780	0.00030	0.04738	0.04990	   Digraph	400	180	       vec	
0.00945	0.00375	0.00878	0.04652	   Digraph	401	180	      fibo	
0.00603	0.00026	0.00569	0.00821	   Digraph	401	180	       bin	
0.04811	0.00075	0.04750	0.05471	   Digraph	401	180	       vec	
0.00931	0.00052	0.00885	0.01323	   Digraph	402	180	      fibo	
0.00616	0.00040	0.00583	0.00852	   Digraph	402	180	       bin	
0.04835	0.00023	0.04775	0.04913	   Digraph	402	180	       vec	
0.00912	0.00030	0.00889	0.01180	   Digraph	403	180	      fibo	
0.00586	0.00013	0.00574	0.00664	   Digraph	403	180	       bin	
0.04837	0.00042	0.04787	0.05053	   Digraph	403	180	       vec	
0.01067	0.00959	0.00894	0.10597	   Digraph	404	180	      fibo	
0.00580	0.00006	0.00573	0.00610	   Digraph	404	180	       bin	
0.04840	0.00019	0.04805	0.04929	   Digraph	404	180	       vec	
0.00944	0.00035	0.00889	0.01153	   Digraph	405	180	      fibo	
0.00699	0.01108	0.00572	0.11723	   Digraph	405	180	       bin	
0.04863	0.00019	0.04834	0.04952	   Digraph	405	180	       vec	
0.00937	0.00039	0.00893	0.01141	   Digraph	406	180	      fibo	
0.00625	0.00054	0.00579	0.00999	   Digraph	406	180	       bin	
0.04983	0.00907	0.04850	0.14008	   Digraph	406	180	       vec	
0.00932	0.00149	0.00890	0.02363	   Digraph	407	180	      fibo	
0.00612	0.00033	0.00586	0.00923	   Digraph	407	180	       bin	
0.04944	0.00026	0.04898	0.05031	   Digraph	407	180	       vec	
0.00948	0.00048	0.00896	0.01246	   Digraph	408	180	      fibo	
0.00626	0.00030	0.00588	0.00870	   Digraph	408	180	       bin	
0.04970	0.00037	0.04920	0.05179	   Digraph	408	180	       vec	
0.00945	0.00060	0.00900	0.01352	   Digraph	409	180	      fibo	
0.00621	0.00028	0.00595	0.00876	   Digraph	409	180	       bin	
0.04990	0.00031	0.04937	0.05196	   Digraph	409	180	       vec	
0.00926	0.00031	0.00899	0.01172	   Digraph	410	180	      fibo	
0.00592	0.00016	0.00577	0.00679	   Digraph	410	180	       bin	
0.04996	0.00039	0.04952	0.05217	   Digraph	410	180	       vec	
0.00975	0.00062	0.00901	0.01437	   Digraph	411	180	      fibo	
0.00603	0.00021	0.00581	0.00646	   Digraph	411	180	       bin	
0.05061	0.00081	0.04982	0.05354	   Digraph	411	180	       vec	
0.00956	0.00047	0.00903	0.01244	   Digraph	412	180	      fibo	
0.00700	0.01053	0.00583	0.11176	   Digraph	412	180	       bin	
0.05019	0.00015	0.04983	0.05059	   Digraph	412	180	       vec	
0.00975	0.00106	0.00930	0.02017	   Digraph	413	180	      fibo	
0.00696	0.00912	0.00582	0.09761	   Digraph	413	180	       bin	
0.05044	0.00021	0.05013	0.05162	   Digraph	413	180	       vec	
