REP AVG STDV    MIN MAX GRAPH   ORDER   SIZE    AG
100	0.09741	0.00805	0.08892	0.13062	   Digraph	050	798	      bell	
100	0.00116	0.00005	0.00112	0.00140	   Digraph	050	798	     fbell	
100	0.00206	0.00056	0.00191	0.00684	   Digraph	050	798	      dijk	
100	0.09350	0.00490	0.08903	0.12242	   Digraph	050	801	      bell	
100	0.00168	0.00041	0.00136	0.00263	   Digraph	050	801	     fbell	
100	0.00242	0.00060	0.00193	0.00376	   Digraph	050	801	      dijk	
100	0.09598	0.00500	0.09064	0.11615	   Digraph	050	804	      bell	
100	0.00147	0.00025	0.00128	0.00251	   Digraph	050	804	     fbell	
100	0.00215	0.00038	0.00192	0.00407	   Digraph	050	804	      dijk	
100	0.09491	0.00392	0.08989	0.11088	   Digraph	050	807	      bell	
100	0.00147	0.00005	0.00143	0.00178	   Digraph	050	807	     fbell	
100	0.00201	0.00005	0.00197	0.00216	   Digraph	050	807	      dijk	
100	0.09423	0.00318	0.09073	0.10645	   Digraph	050	810	      bell	
100	0.00166	0.00047	0.00130	0.00403	   Digraph	050	810	     fbell	
100	0.00197	0.00009	0.00191	0.00241	   Digraph	050	810	      dijk	
100	0.09683	0.00977	0.08876	0.14931	   Digraph	050	813	      bell	
100	0.00159	0.00039	0.00128	0.00275	   Digraph	050	813	     fbell	
100	0.00214	0.00062	0.00186	0.00783	   Digraph	050	813	      dijk	
100	0.09694	0.00678	0.09091	0.13085	   Digraph	050	816	      bell	
100	0.00160	0.00006	0.00155	0.00190	   Digraph	050	816	     fbell	
100	0.00213	0.00020	0.00197	0.00293	   Digraph	050	816	      dijk	
100	0.09534	0.00355	0.09088	0.10974	   Digraph	050	819	      bell	
100	0.00146	0.00024	0.00134	0.00289	   Digraph	050	819	     fbell	
100	0.00202	0.00050	0.00191	0.00688	   Digraph	050	819	      dijk	
100	0.09575	0.00267	0.09180	0.10613	   Digraph	050	822	      bell	
100	0.00150	0.00008	0.00144	0.00193	   Digraph	050	822	     fbell	
100	0.00202	0.00031	0.00188	0.00391	   Digraph	050	822	      dijk	
100	0.09568	0.00314	0.09218	0.11147	   Digraph	050	825	      bell	
100	0.00138	0.00009	0.00134	0.00199	   Digraph	050	825	     fbell	
100	0.00207	0.00056	0.00193	0.00723	   Digraph	050	825	      dijk	
100	0.09641	0.00429	0.08726	0.11249	   Digraph	050	828	      bell	
100	0.00147	0.00015	0.00136	0.00232	   Digraph	050	828	     fbell	
100	0.00203	0.00048	0.00190	0.00676	   Digraph	050	828	      dijk	
100	0.09576	0.00319	0.09211	0.10730	   Digraph	050	831	      bell	
100	0.00174	0.00008	0.00169	0.00215	   Digraph	050	831	     fbell	
100	0.00212	0.00049	0.00202	0.00694	   Digraph	050	831	      dijk	
100	0.09715	0.00403	0.09237	0.11321	   Digraph	050	834	      bell	
100	0.00157	0.00005	0.00153	0.00184	   Digraph	050	834	     fbell	
100	0.00195	0.00009	0.00189	0.00256	   Digraph	050	834	      dijk	
100	0.09734	0.00395	0.09243	0.12094	   Digraph	050	837	      bell	
100	0.00163	0.00008	0.00158	0.00224	   Digraph	050	837	     fbell	
100	0.00195	0.00006	0.00190	0.00214	   Digraph	050	837	      dijk	
100	0.09789	0.00316	0.08934	0.10966	   Digraph	050	840	      bell	
100	0.00159	0.00011	0.00151	0.00222	   Digraph	050	840	     fbell	
100	0.00205	0.00011	0.00196	0.00274	   Digraph	050	840	      dijk	
100	0.09967	0.00658	0.09308	0.12575	   Digraph	050	843	      bell	
100	0.00144	0.00012	0.00137	0.00209	   Digraph	050	843	     fbell	
100	0.00213	0.00032	0.00191	0.00340	   Digraph	050	843	      dijk	
100	0.09823	0.00382	0.09411	0.11655	   Digraph	050	846	      bell	
100	0.00147	0.00006	0.00143	0.00181	   Digraph	050	846	     fbell	
100	0.00207	0.00046	0.00194	0.00654	   Digraph	050	846	      dijk	
100	0.09940	0.00444	0.09413	0.11777	   Digraph	050	849	      bell	
100	0.00156	0.00004	0.00153	0.00169	   Digraph	050	849	     fbell	
100	0.00198	0.00008	0.00192	0.00250	   Digraph	050	849	      dijk	
100	0.09821	0.00313	0.09446	0.11095	   Digraph	050	852	      bell	
100	0.00163	0.00005	0.00159	0.00188	   Digraph	050	852	     fbell	
100	0.00203	0.00047	0.00194	0.00667	   Digraph	050	852	      dijk	
100	0.10026	0.00401	0.09547	0.11337	   Digraph	050	855	      bell	
100	0.00158	0.00029	0.00146	0.00334	   Digraph	050	855	     fbell	
100	0.00200	0.00009	0.00194	0.00251	   Digraph	050	855	      dijk	
100	0.10292	0.00914	0.09518	0.15792	   Digraph	050	858	      bell	
100	0.00131	0.00005	0.00127	0.00155	   Digraph	050	858	     fbell	
100	0.00212	0.00056	0.00194	0.00694	   Digraph	050	858	      dijk	
100	0.10046	0.00346	0.09598	0.11098	   Digraph	050	861	      bell	
100	0.00168	0.00007	0.00162	0.00201	   Digraph	050	861	     fbell	
100	0.00202	0.00008	0.00196	0.00249	   Digraph	050	861	      dijk	
100	0.10323	0.00841	0.09660	0.14607	   Digraph	050	864	      bell	
100	0.00171	0.00005	0.00166	0.00187	   Digraph	050	864	     fbell	
100	0.00210	0.00005	0.00206	0.00227	   Digraph	050	864	      dijk	
100	0.09992	0.00611	0.09562	0.13410	   Digraph	050	867	      bell	
100	0.00158	0.00005	0.00155	0.00180	   Digraph	050	867	     fbell	
100	0.00207	0.00045	0.00199	0.00650	   Digraph	050	867	      dijk	
100	0.09843	0.00262	0.09544	0.11085	   Digraph	050	870	      bell	
100	0.00164	0.00048	0.00153	0.00634	   Digraph	050	870	     fbell	
100	0.00191	0.00004	0.00188	0.00210	   Digraph	050	870	      dijk	
100	0.09948	0.00391	0.09549	0.11855	   Digraph	050	873	      bell	
100	0.00135	0.00003	0.00133	0.00154	   Digraph	050	873	     fbell	
100	0.00202	0.00005	0.00198	0.00220	   Digraph	050	873	      dijk	
100	0.10007	0.00377	0.09061	0.12272	   Digraph	050	876	      bell	
100	0.00141	0.00005	0.00138	0.00175	   Digraph	050	876	     fbell	
100	0.00200	0.00007	0.00197	0.00257	   Digraph	050	876	      dijk	
100	0.10063	0.00314	0.09832	0.11654	   Digraph	050	879	      bell	
100	0.00161	0.00004	0.00159	0.00186	   Digraph	050	879	     fbell	
100	0.00207	0.00004	0.00203	0.00222	   Digraph	050	879	      dijk	
100	0.10075	0.00282	0.09865	0.11821	   Digraph	050	882	      bell	
100	0.00121	0.00003	0.00119	0.00136	   Digraph	050	882	     fbell	
100	0.00198	0.00005	0.00193	0.00221	   Digraph	050	882	      dijk	
100	0.10152	0.00327	0.09746	0.11704	   Digraph	050	885	      bell	
100	0.00134	0.00011	0.00130	0.00230	   Digraph	050	885	     fbell	
100	0.00197	0.00004	0.00194	0.00216	   Digraph	050	885	      dijk	
100	0.10165	0.00469	0.09693	0.12040	   Digraph	050	888	      bell	
100	0.00164	0.00004	0.00161	0.00181	   Digraph	050	888	     fbell	
100	0.00206	0.00004	0.00202	0.00219	   Digraph	050	888	      dijk	
100	0.10189	0.00393	0.09778	0.12991	   Digraph	050	891	      bell	
100	0.00188	0.00004	0.00186	0.00201	   Digraph	050	891	     fbell	
100	0.00193	0.00004	0.00189	0.00205	   Digraph	050	891	      dijk	
100	0.10071	0.00312	0.09825	0.11855	   Digraph	050	894	      bell	
100	0.00138	0.00003	0.00136	0.00153	   Digraph	050	894	     fbell	
100	0.00198	0.00005	0.00195	0.00219	   Digraph	050	894	      dijk	
100	0.10299	0.00283	0.10014	0.11615	   Digraph	050	897	      bell	
100	0.00129	0.00003	0.00126	0.00145	   Digraph	050	897	     fbell	
100	0.00196	0.00005	0.00192	0.00210	   Digraph	050	897	      dijk	
100	0.10278	0.00377	0.09403	0.12586	   Digraph	050	900	      bell	
100	0.00158	0.00003	0.00156	0.00174	   Digraph	050	900	     fbell	
100	0.00205	0.00005	0.00201	0.00219	   Digraph	050	900	      dijk	
